#
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
5.5669999122620	-16.662559966713
5.5679998397827	-16.636742606210
5.5689997673035	-16.610990992089
5.5700001716614	-16.585301356426
5.5710000991821	-16.559679399343
5.5720000267029	-16.534124257508
5.5729999542236	-16.508638196506
5.5739998817444	-16.483220582203
5.5749998092651	-16.457875183884
5.5760002136230	-16.432601312016
5.5770001411438	-16.407399693744
5.5780000686646	-16.382273102300
5.5789999961853	-16.357220661035
5.5799999237061	-16.332244213891
5.5809998512268	-16.307345652713
5.5819997787476	-16.282525118080
5.5830001831055	-16.257782474475
5.5840001106262	-16.233118991924
5.5850000381470	-16.208536464119
5.5859999656677	-16.184034384460
5.5869998931885	-16.159613977626
5.5879998207092	-16.135276421474
5.5890002250671	-16.111022898116
5.5900001525879	-16.086852420306
5.5910000801086	-16.062766550704
5.5920000076294	-16.038764389218
5.5929999351501	-16.014849275653
5.5939998626709	-15.991019357570
5.5949997901917	-15.967276020853
5.5960001945496	-15.943620499776
5.5970001220703	-15.920050546314
5.5980000495911	-15.896570224445
5.5989999771118	-15.873177772401
5.5999999046326	-15.849873734244
5.6009998321533	-15.826658256324
5.6020002365112	-15.803534005234
5.6030001640320	-15.780497544114
5.6040000915527	-15.757552699326
5.6050000190735	-15.734697382943
5.6059999465942	-15.711930740464
5.6069998741150	-15.689257447055
5.6079998016357	-15.666674234870
5.6090002059937	-15.644182196871
5.6100001335144	-15.621781970647
5.6110000610352	-15.599471740425
5.6119999885559	-15.577254207926
5.6129999160767	-15.555128497731
5.6139998435974	-15.533095722199
5.6149997711182	-15.511152658614
5.6160001754761	-15.489304194710
5.6170001029968	-15.467547152310
5.6180000305176	-15.445881682708
5.6189999580383	-15.424308670296
5.6199998855591	-15.402829473558
5.6209998130798	-15.381440116229
5.6220002174377	-15.360144882646
5.6230001449585	-15.338942902464
5.6240000724792	-15.317832035495
5.6250000000000	-15.296813302279
5.6259999275208	-15.275886814914
5.6269998550415	-15.255052804069
5.6279997825623	-15.234310707750
5.6290001869202	-15.213661747720
5.6300001144409	-15.193103538314
5.6310000419617	-15.172638399368
5.6319999694824	-15.152264506538
5.6329998970032	-15.131983658792
5.6339998245239	-15.111793150274
5.6350002288818	-15.091695107265
5.6360001564026	-15.071687444264
5.6370000839233	-15.051773179884
5.6380000114441	-15.031948611510
5.6389999389648	-15.012215994957
5.6399998664856	-14.992572958369
5.6409997940063	-14.973022032466
5.6420001983643	-14.953561203903
5.6430001258850	-14.934191897275
5.6440000534058	-14.914912160999
5.6449999809265	-14.895724328342
5.6459999084473	-14.876625633451
5.6469998359680	-14.857616078838
5.6479997634888	-14.838696537379
5.6490001678467	-14.819866977137
5.6500000953674	-14.801127085087
5.6510000228882	-14.782475346059
5.6519999504089	-14.763913577151
5.6529998779297	-14.745441270831
5.6539998054504	-14.727057032147
5.6550002098083	-14.708760769721
5.6560001373291	-14.690553522774
5.6570000648499	-14.672435007877
5.6579999923706	-14.654404474206
5.6589999198914	-14.636461073223
5.6599998474121	-14.618606418806
5.6609997749329	-14.600838483846
5.6620001792908	-14.583157554947
5.6630001068115	-14.565564417472
5.6640000343323	-14.548059242797
5.6649999618530	-14.530640125416
5.6659998893738	-14.513307974515
5.6669998168945	-14.496062715142
5.6680002212524	-14.478902936273
5.6690001487732	-14.461830389073
5.6700000762939	-14.444844185484
5.6710000038147	-14.427943642086
5.6719999313354	-14.411128507545
5.6729998588562	-14.394398713164
5.6739997863770	-14.377755288881
5.6750001907349	-14.361198185689
5.6760001182556	-14.344725231306
5.6770000457764	-14.328338364081
5.6779999732971	-14.312036116080
5.6789999008179	-14.295818941265
5.6799998283386	-14.279687279024
5.6810002326965	-14.263639881397
5.6820001602173	-14.247677941330
5.6830000877380	-14.231800572530
5.6840000152588	-14.216006222508
5.6849999427795	-14.200298890943
5.6859998703003	-14.184675224131
5.6869997978210	-14.169135667616
5.6880002021790	-14.153681364290
5.6890001296997	-14.138310492517
5.6900000572205	-14.123025100746
5.6909999847412	-14.107823610844
5.6919999122620	-14.092706251637
5.6929998397827	-14.077674503048
5.6939997673035	-14.062726036483
5.6950001716614	-14.047863426241
5.6960000991821	-14.033083482126
5.6970000267029	-14.018389842652
5.6979999542236	-14.003779288515
5.6989998817444	-13.989254434691
5.6999998092651	-13.974814192267
