#Parameters = {c0=299.792458; flare_diameter=134.84555017935; flare_length=68.649545476817; frequency_centre=5.5; frequency_maximum=6.6; frequency_minimum=4.95; metal_thickness=0; waveguide_diameter=41.6373568758; waveguide_length=54.507719636364; wavelength_centre=54.507719636364}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
5.5419998168945	-27.749534048782
5.5430002212524	-27.732737257797
5.5440001487732	-27.716070348812
5.5450000762939	-27.699534674537
5.5460000038147	-27.683126833883
5.5469999313354	-27.666849821628
5.5479998588562	-27.650698729318
5.5489997863770	-27.634674330197
5.5500001907349	-27.618776781914
5.5510001182556	-27.603005717363
5.5520000457764	-27.587359088893
5.5529999732971	-27.571836467989
5.5539999008179	-27.556437294376
5.5549998283386	-27.541159863831
5.5560002326965	-27.526004967559
5.5570001602173	-27.510971462895
5.5580000877380	-27.496057583150
5.5590000152588	-27.481263832798
5.5599999427795	-27.466589360576
5.5609998703003	-27.452030793352
5.5619997978210	-27.437592344539
5.5630002021790	-27.423268695526
5.5640001296997	-27.409061599877
5.5650000572205	-27.394970137052
5.5659999847412	-27.380992206889
5.5669999122620	-27.367128269629
5.5679998397827	-27.353377148955
5.5689997673035	-27.339737743404
5.5700001716614	-27.326209690753
5.5710000991821	-27.312793406615
5.5720000267029	-27.299486762486
5.5729999542236	-27.286289051234
5.5739998817444	-27.273198836869
5.5749998092651	-27.260216822236
5.5760002136230	-27.247342907738
5.5770001411438	-27.234574556107
5.5780000686646	-27.221912168992
5.5789999961853	-27.209354256925
5.5799999237061	-27.196900056917
5.5809998512268	-27.184550012873
5.5819997787476	-27.172300476219
5.5830001831055	-27.160154483271
5.5840001106262	-27.148108881732
5.5850000381470	-27.136163803741
5.5859999656677	-27.124319986921
5.5869998931885	-27.112573149461
5.5879998207092	-27.100924839972
5.5890002250671	-27.089374461221
5.5900001525879	-27.077920705011
5.5910000801086	-27.066562321966
5.5920000076294	-27.055299425972
5.5929999351501	-27.044131685895
5.5939998626709	-27.033057791563
5.5949997901917	-27.022076538568
5.5960001945496	-27.011187623342
5.5970001220703	-27.000389126282
5.5980000495911	-26.989683645875
5.5989999771118	-26.979067213503
5.5999999046326	-26.968539991260
5.6009998321533	-26.958102950288
5.6020002365112	-26.947751743687
5.6030001640320	-26.937489078247
5.6040000915527	-26.927312695790
5.6050000190735	-26.917222370180
5.6059999465942	-26.907216470228
5.6069998741150	-26.897294276027
5.6079998016357	-26.887458131701
5.6090002059937	-26.877703251993
5.6100001335144	-26.868030944126
5.6110000610352	-26.858439711066
5.6119999885559	-26.848929940656
5.6129999160767	-26.839499670630
5.6139998435974	-26.830149099314
5.6149997711182	-26.820875825867
5.6160001754761	-26.811682944448
5.6170001029968	-26.802565254240
5.6180000305176	-26.793524191476
5.6189999580383	-26.784558972232
5.6199998855591	-26.775669754123
5.6209998130798	-26.766853068653
5.6220002174377	-26.758111802815
5.6230001449585	-26.749442618806
5.6240000724792	-26.740845630709
5.6250000000000	-26.732320267687
5.6259999275208	-26.723866718240
5.6269998550415	-26.715480952959
5.6279997825623	-26.707166033760
5.6290001869202	-26.698918584193
5.6300001144409	-26.690740251211
5.6310000419617	-26.682628715127
5.6319999694824	-26.674583903289
5.6329998970032	-26.666604883996
5.6339998245239	-26.658691206471
5.6350002288818	-26.650842329625
5.6360001564026	-26.643055631481
5.6370000839233	-26.635333402063
5.6380000114441	-26.627672732496
5.6389999389648	-26.620074676223
5.6399998664856	-26.612537043264
5.6409997940063	-26.605059515297
5.6420001983643	-26.597643126792
5.6430001258850	-26.590284185071
5.6440000534058	-26.582983795788
5.6449999809265	-26.575741957732
5.6459999084473	-26.568555473897
5.6469998359680	-26.561426283616
5.6479997634888	-26.554352607830
5.6490001678467	-26.547334043719
5.6500000953674	-26.540370263112
5.6510000228882	-26.533458640879
5.6519999504089	-26.526601178362
5.6529998779297	-26.519796505385
5.6539998054504	-26.513043191184
5.6550002098083	-26.506340822237
5.6560001373291	-26.499688007890
5.6570000648499	-26.493085762851
5.6579999923706	-26.486532065795
5.6589999198914	-26.480027816972
5.6599998474121	-26.473571449454
5.6609997749329	-26.467161324144
5.6620001792908	-26.460798887944
5.6630001068115	-26.454482447918
5.6640000343323	-26.448210728615
5.6649999618530	-26.441984722638
5.6659998893738	-26.435802755614
5.6669998168945	-26.429664120819
5.6680002212524	-26.423569108345
5.6690001487732	-26.417516195011
5.6700000762939	-26.411504568491
5.6710000038147	-26.405535598484
5.6719999313354	-26.399606338300
5.6729998588562	-26.393718740847
5.6739997863770	-26.387869314558
5.6750001907349	-26.382060616342
5.6760001182556	-26.376288829064
5.6770000457764	-26.370556617959
5.6779999732971	-26.364861028572
5.6789999008179	-26.359202302921
5.6799998283386	-26.353580249607
5.6810002326965	-26.347994657373
5.6820001602173	-26.342444461231
5.6830000877380	-26.336928547926
5.6840000152588	-26.331447114294
5.6849999427795	-26.326000488785
5.6859998703003	-26.320587229459
5.6869997978210	-26.315206407213
5.6880002021790	-26.309858635260
5.6890001296997	-26.304543152574
5.6900000572205	-26.299259803135
5.6909999847412	-26.294007229948
5.6919999122620	-26.288786036174
5.6929998397827	-26.283595461424
5.6939997673035	-26.278433391820
5.6950001716614	-26.273302799848
5.6960000991821	-26.268201178432
5.6970000267029	-26.263127693547
5.6979999542236	-26.258083778325
5.6989998817444	-26.253067675193
5.6999998092651	-26.248079626361
